id,release_date,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,age,genre,topic
2118,1951,0.08311859,0.002914218,0.001252197,0.055396826,0.000709916,0.002819541,0.691972264,0.018863123,0.007089247,4.257010034,0.190238244,0.064386009,0,0,0.064231615,0.001313388,0.340357969,0.574818141,0.977660313,0.495370644,0.283466984,8.794081454,0.985714286,3,1
2123,1992,0.000437074,0.17400172,0.487834969,0.001773104,0.000714709,0.00207169,0.041599346,1.417205528,0.006756302,0.967288703,0.05116538,0,0.003039072,0.041909368,6.86E-05,0.001431219,0.666626084,0.512184866,0.480392012,0,0.307487347,22.55253693,0.4,1,7
2128,1989,0,0.004171466,0.051708922,0,0,0.298850668,0.013586837,0.009852089,0.010398398,3.90527049,0.000233587,0.221614009,0.000194216,0,0,0.002447534,0.445676653,0.496316938,0.682749964,0.001872513,0.471257226,24.73395058,0.442857143,1,1
2132,1961,0.000189514,0.0020004,0.001145192,0,0.002477126,0.001134653,0.409484676,0.018032925,0.004527059,0.017548014,0.002964923,0.071275859,0,0,0.550904457,0.000807225,0.444252259,0.636834494,0.828513,0,0.924707481,59.34788866,0.842857143,4,5
2133,2002,0.003682573,0.499221694,0.001445678,0.02622919,0.018533788,0,0.01070842,0.029092647,0.004405273,0.005624876,0.000246308,0.000934006,0.353462604,0.001262807,0.000389059,0.057240265,0.776410358,0.698838763,0.161381921,0.911843562,0.824857593,73.0816068,0.257142857,5,6
2134,1967,0.001632885,0.345148543,0.092301321,0.024397816,0,0,0.011899849,3.308543097,0.004903519,0.023096763,0.002367594,0.206646652,0.002114722,0.000440613,0.001859312,0,0.480502314,0.59923168,0.727632258,0.109995016,0.447142346,43.44545014,0.757142857,4,6
2135,1995,0.001622858,0.538452082,0.256328726,0.001979407,0.000865638,0.002218604,0.038608448,0.041928163,0.03200904,0.010917762,0.000758504,0.04078873,0.027873525,0,0.079987271,0.039742371,0.186073458,0.759893769,0.001025302,0.637606392,0.307694081,99.64181915,0.357142857,3,6
2137,2014,0.01423007,0.316145942,0.001429901,6.84E-05,0.00035556,0.02345944,0.360717317,0,0.878829668,0.81686271,0.000986632,6.65E-05,0,0.245944357,0.071203876,0.079215679,0.526620588,0.815022713,2.54E-05,0.00035664,0.424140619,82.91763824,0.085714286,4,6
2147,2002,0.000697699,0.40376746,0.001935205,0.06942909,0.000107952,0,0.017090782,0.00612667,0.006181376,0.01801929,0.000391281,0.042402185,0.014340363,0,0.001708655,0.015128082,0.622032307,0.777524063,0.002062793,0.024334236,0.492828842,72.61362206,0.257142857,6,6
2152,1968,0.084168621,0.427585846,0.322734504,0,0.003034031,0.002850426,0,0,0,0.038297127,0.000943985,0.086442695,9.17E-05,0.058543282,5.13E-05,0,0.511183708,0.541040603,0.598534128,0.049258076,0.592131397,40.68401463,0.742857143,0,6
2153,1964,0.000269608,0.001200023,0.003285744,0.799671394,0.099429555,0.002236499,0.23481842,0.020235606,0.006687597,0.045762156,0.003212041,0.000768708,0.001031189,0.00257948,8.02E-05,0.001895886,0.731698407,0.773586451,0.551409634,1.18E-05,0.934336174,89.50706041,0.8,6,2
2158,1990,0.060211915,0.001368827,0.004620343,0.180536797,0.003122884,0.0052439,4.171877736,1.861756925,0.030623822,0.042971711,0.002489385,0.003180932,0.000896083,0.003563431,0.000865721,0.060258702,0.383733858,0.681396994,0.982158175,0.898552973,0.318642944,33.17656325,0.428571429,3,4
2165,2017,0.028349673,0.096359352,0.128013025,0.102170159,0.024486712,0.030963479,0.004283684,0,2.915816187,0.004829375,0.173382372,0,0.001076428,0,0.002011013,0.002322851,0.862290555,0.819371252,0.432624946,0.000447766,0.800032789,66.51019437,0.042857143,2,3
2176,1962,0.00159716,0,0.001755722,0.002145859,0.001310416,0.09293989,4.995252101,2.013772308,0,0.024901469,0.001997062,0.053787163,0.00037264,0.03079418,0.058380671,0.02128217,0.260053835,0.530557433,0.914123746,0.026017942,0.120803144,13.00134246,0.828571429,0,4
2177,2012,0.081451361,0.000446073,0.003481219,0.32901091,0.196136994,0.01618532,0.347810869,1.137237024,0.029492976,0,0,0,0.000948342,0.055902567,0.002252609,0.020403715,0.632267353,0.79418183,0.028987186,0.001134907,0.714203736,55.62161419,0.114285714,4,2
2181,1982,0.164048772,0.002212638,0.519784216,0,0.002863018,0.004719094,2.081348828,0.038167928,0.022313356,0.024966436,0.005084475,0.003206966,0.037883971,0.002289925,0.002323382,0.002609708,0.623792996,0.733138249,0.031321589,0.059571792,0.246741951,63.94808446,0.542857143,4,7
2185,2017,0.422326613,0.681266841,0.19666886,0.705491099,0.973506805,0.985549559,9.380837016,1.203228421,5.149037414,9.840745575,0.93869852,0.930693219,0.088873456,0.985004678,0.966001347,0.722499391,0.213530536,0.587597257,0.446290558,0.424016744,0.411729865,78.6495123,0.733502896,0,4
2190,2009,0.000118904,0.000333851,0.320502952,0.001223094,0.002448842,0.048935481,0.002145236,1.264267282,2.471178601,0.00153907,0.191881816,0.01556027,0.049958291,0.001866331,0.001737341,0,0.478479346,0.809815185,0.020805542,0.00026355,0.822656665,84.18289133,0.157142857,1,7
2195,2019,0.154480866,0.130363078,0.327644995,0.044665493,0.013567155,0.020644547,0.016208047,0,0.502446411,0.562626436,0,0,0.001565231,0,0.047828923,0.038129108,0.642475015,0.755975514,0.030472813,0.0025002,0.501354904,84.86834946,0.014285714,5,7
2196,2012,0,0.000957987,0.003587023,0,0.002011264,0.003196023,0.014615873,0.650144084,4.566031373,0.414720798,0.001509602,0.090726415,0.00237747,0.103695432,0,0.017748899,0.572391248,0.605452501,0.156263206,0.000397472,0.486189286,17.90757434,0.114285714,1,3
2198,2019,0.003374119,0.002980755,0.003907257,0.002384297,0.000538176,0.004095894,0.048979526,1.270377699,0.026273869,0.053625482,0.00437144,0.160518302,0.003597031,0.002872915,0.31925479,0.00334621,0.444532603,0.746473916,0,0,0.368867381,75.41142856,0.014285714,6,5
2201,1998,0.001113311,0,0.323810127,0,0.002360568,0.002817311,0.230357326,0.019885764,0.033457522,0.011145095,0.001178059,0.18915315,0.019531145,0.223485744,0.000591169,0.001182722,0.291676727,0.700827818,0.179040955,0.002394393,0.155425183,36.5979477,0.314285714,6,7
2202,2005,0.002835499,0.005532311,0.617919632,0.003526702,0.002808089,0.007410905,0.033366758,0.061017508,0.051053624,0.07690916,0.009364318,0.002331942,0.003657744,0.004252642,0.002352542,0.286698041,0.629503572,0.799340467,0.363507614,0.001395166,0.809236567,61.56029961,0.214285714,1,7
2203,1994,0.00066277,0.211311398,0.132758817,0.039295226,0,0.050183314,0,0.003891128,3.381356461,0.012022602,0,0.001154649,0.030200687,0.021370212,0.026355807,0,0.748827455,0.653814483,0.040085267,0,0.539855949,50.03579737,0.371428571,3,3
2206,1993,0.117766846,0.03061168,0.378852773,0.079755948,0.000777656,0.003547735,0.342275203,0.670347429,0.385139066,0.023675372,0.001604595,0,0.001299884,0.055471774,0.149858735,5.56E-05,0.756310751,0.701992859,0.094498806,0,0.772710395,57.36242209,0.385714286,1,7
2207,1992,0.000146052,0.364783935,0.000752656,0.001667062,0,0.001263651,0.00847959,2.635987026,0.032208229,0.916919183,0.000620663,0.000680501,0.001860949,0.037351828,0.11624522,0.001276166,0.129952093,0.833192845,0.035047234,0,0.772229359,98.50534841,0.4,4,6
2217,1989,0.000743761,0.153792201,0.002548232,0.046657954,0,0.000180106,0.025564939,0.863361454,4.604219649,1.985098354,0.00015019,1.77E-05,0.002201907,0.001145722,0.001628625,0,0.950234492,0.623868212,0.054410496,0.000968494,0.966311022,57.17378298,0.442857143,2,3
2219,2014,0.03402073,0.000269028,0.002053443,0.063849849,0.017539703,0.001281639,0.004933121,0.023884441,3.816562977,0.023051675,0.269619897,0.001217814,0,0.008167381,0,0.023057604,0.746546045,0.787039539,0.122450916,0.002549564,0.853545686,85.32955658,0.085714286,4,3
2222,1971,0.066864714,0.002385695,0.219969822,0,0.000118325,0.07740584,0.020397002,0,0.001117353,0.033205321,0.00016882,0.000166334,0.000298017,0.000382438,0.365576357,0.167236608,0.719322766,0.574674103,0.74778386,0.001229214,0.744313137,28.44908729,0.7,4,5
2223,2010,0.0171082,0.136218968,0,0.001711001,0,0.010883074,0.327688136,0,6.663274156,0,0,0.075577103,0,0.000985984,0.002389654,0.000912401,0.449151742,0.733987194,0.050801792,0,0.411219461,74.15312457,0.142857143,2,3
2226,1960,0.086442378,0.002822206,0.002490953,0.002143741,0.001954919,0.004876844,5.643931267,1.512942874,0.017076395,0.017259028,0.002901558,0.000276605,0.00238535,0.130128081,0.002951631,0.00278751,0.498135368,0.618118938,0.951159936,0,0.317346738,17.93237593,0.857142857,4,4
2229,1984,0.000728737,0.480521406,0.430997632,0.0006064,0.000532387,0.000905754,0.016584183,0.034519174,0.007442012,0.013346318,0.001529968,0.072951739,0,0.000117769,0.001701459,0.00457225,0.236991293,0.702297313,0.176587214,0.000893913,0.578548544,47.74249875,0.514285714,0,6
2230,1970,0,0.045001013,0.000785845,0.000530132,3.20E-05,0.003110618,0.021001185,2.183946418,0,5.146510416,0.174475252,0.000371746,0.030855759,0.000868026,0.00151819,0.001746756,0.746654042,0.666766851,0.370386093,0.001946637,0.931923791,76.22604254,0.714285714,4,1
2235,1999,0.001828923,0.004316512,0,0.09245337,7.13E-05,0.000434257,1.335819649,0.016890698,0,0.008488111,0.001619489,0.071920514,0.001397035,0.00213709,0.622132829,0.001020253,0.560576552,0.546445422,0.910618194,0,0.48931912,17.15686633,0.3,1,5
2237,2008,0.002402896,0,0.000515326,0.024998623,0.001559039,0,0,0.048213953,4.564668466,0.83868833,0.104664183,0.001086012,0.001420844,0.131926806,0.0020964,0,0.488484084,0.850789704,0.00359401,0.00021639,0.66072699,95.62132025,0.171428571,6,3
2238,1976,0,9.35E-06,0.138092323,0.159901841,0.002468565,0.004190146,3.362269058,1.228370135,0.004887085,0,0.002444597,0.000274795,0,0,0,0.060694007,0.664529875,0.750620909,0.009967829,0.283962493,0.647267545,66.99341336,0.628571429,4,4
2239,1988,0.027246096,0.001662411,0.001286437,0.405382186,0.025287343,0.001158243,0.020002289,2.656441223,0.009261418,0.028391062,0,0.172229507,0.001406901,0.002218821,0,0.023154228,0.526073747,0.514172253,0.438443349,0.690326395,0.349938533,45.25268491,0.457142857,3,2
2240,1972,0.000737181,0.001069823,0.218186784,0.000278652,0.000287909,0.004165535,0.002690815,1.917894923,0.030914613,2.297629611,0.000706406,0,0.041549483,0,0.309665633,0,0.717505328,0.682357756,0.160360896,0.00031846,0.559932593,41.81361563,0.685714286,5,5
2252,1967,0,0.000205251,0.001952096,0.000166089,0,0.002243128,0.015558878,0.473517317,0.021497247,3.003903636,0,0.001104377,0.100123802,0.052404801,0.001080148,0.309719515,0.568273786,0.585110502,0.707456028,0,0.791922273,41.26985959,0.757142857,1,0
2257,1981,0.072500042,0.004865986,0.275215395,0.028650855,0.000857436,0.047690269,0,0.005012294,0,0.251246544,0.01994947,0.001571848,0.000144479,0.069914707,0.355824385,0.000111775,0.472826234,0.810886443,0.13960511,0.018169449,0.750517264,87.5971649,0.557142857,0,5
2260,2006,0,0.045782963,0.038816042,0.047222188,0.000483148,0.002537536,0.001373093,0.021112775,3.165110057,0.993951685,0.143923658,0.137753537,0.051158629,0.034238436,0.017399579,0.000987576,0.650893178,0.698620887,0.038926065,0,0.115442624,69.77680916,0.2,2,3
2261,1972,0.000174998,0.002778354,0,0.001167889,0.000728325,0.002342136,0.010815554,2.654736915,0,0.012037951,0.000521116,0.003311652,0.002972436,9.07E-05,0.709533878,0,0.510949447,0.45452019,0.984023185,0.65520449,0.049369458,11.76568398,0.685714286,0,5
2264,1971,0.193281185,0.093539977,0.001818012,0.000492229,0.00125825,0.180802918,0,0.030823478,3.817593428,1.062273494,0,0.000364652,0.00085891,0,0.000586313,0.017308016,0.440075636,0.668206413,0.755517322,0.014770933,0.34846679,60.37715635,0.7,3,3
2266,2018,0.938299575,0.947849458,0.911346073,0.903695947,0.958954178,0.937021528,9.642626243,9.605351363,8.945053279,9.109275106,0.955529661,0.936315724,0.970679452,0.942240763,0.952853525,0.922518041,0.943415416,0.987847712,0.987169401,0.90335654,0.956184935,95.97227356,0.899419035,2,7
2269,1967,0.17497449,0.003526557,0.410397678,0.065921093,0.002671011,0.002560792,0.020511823,0.007495263,0.01451682,0.040990195,0.001842564,0.001438666,0.223320652,0.071786588,7.61E-05,0.001852386,0.776282969,0.711884185,0.666237071,0.268706359,0.82294943,45.74220266,0.757142857,5,7
2270,2011,0.00014754,0.002779171,0.24632722,0.00135007,0.000625566,0.002093475,0.008429559,0.045751908,0,0.010368175,0,0.2131995,0.000260981,0,0.439403016,0.001048403,0.735280485,0.807321819,0.030919358,0.001804675,0.57967247,75.74562844,0.128571429,4,5
2274,1975,0.213303392,0.147912897,0.32351716,0.000898692,0,0.060951187,0,0.001271649,0.024565943,0,0.265963874,0.002103269,0.000609964,0.002232011,0.001539729,0.001258358,0.363776328,0.785352342,0.031151578,0.002347733,0.413907302,92.10352215,0.642857143,0,7
2284,2006,0,0.07148861,0.000923338,0.00041071,0.01293813,0.000352249,0.332241154,0.033526683,6.697989271,0.008784778,0.082689298,0.053706063,0.000860429,0.011617347,0,0.00162975,0.896509406,0.773972699,0.090625646,0.000363862,0.579553245,60.57815511,0.2,4,3
2288,1992,0.001818539,0.005433616,0.117489731,0.002608478,0.003104464,0.003639684,0.035664579,1.156583299,0.031779796,0.06182041,0.388232259,0.002926948,0.000664902,0.002716676,0.29082118,0.002505911,0.353076499,0.619738974,0.117757681,0.000502811,0.753552204,60.06314888,0.4,4,5
2289,1998,4.13E-05,0.3722538,0.001694886,0.1355626,0.000552676,0.020327455,0.365899593,1.469384922,0.001907628,0.011474273,0.152343165,0,0.000910271,0.002472283,0.00138304,0.062470639,0.632337654,0.686637992,0.733917843,0,0.730773882,65.69264539,0.314285714,5,6
2297,2012,0.000112919,0.238674287,0.00110544,0.001348898,0.001709012,0.002485539,3.153824515,0.028502394,0.015227302,0,0,0.127297609,0.000989911,0.00042735,0.003063613,0.124014615,0.408993309,0.599317635,0.977495224,0.005882044,0.506582233,24.26453983,0.114285714,6,4
2299,1986,0.002679229,0.128893701,0.003578508,0.092570481,0.00172817,0.052585427,0.026691068,2.989486173,0.009520501,3.602177386,0.007131899,0.05836741,0.001734308,0.002417085,0.00034676,0.001434511,0.769158488,0.651084181,0.383491683,0,0.526786193,66.56399542,0.485714286,3,1
2308,1990,0.002897703,0.002081003,0.313196974,0,0.069096588,0.003294114,0,0.014938756,3.816194791,0.036584209,0.00297243,0.000975593,0.00040306,0.002199337,0,0.038744445,0.769819087,0.681242978,0.124184041,0.000608351,0.971110038,89.10945143,0.428571429,5,3
2309,2007,0.003929818,0.002137493,0.147028764,0,0,0.002378171,0.006127225,0.031378914,0.014243944,0.667761571,0.0032709,0.128827865,0.001451732,0.001465936,0.421505406,0.00143511,0.520656816,0.745995991,0.396237856,0.001850408,0.574028384,71.79788995,0.185714286,4,5
2310,1987,0.00017567,0.000542905,0,0,0,0.001016519,0.235115725,1.732387261,0.028338749,3.934475079,0,0.001375781,0.002417935,0.028018143,0.286625654,0.003222979,0.591135944,0.686086656,0.860002139,0.001535089,0.891585521,60.12192366,0.471428571,0,1
2312,2018,0.001596774,0.107822647,0.085582353,0.07931304,0.064232789,0.021446201,0.62045603,0.27575769,4.412435397,0.01961827,0.00093789,0.00075213,0,0.000240245,0.034301507,0.040160145,0.742324181,0.788784648,0.154280501,0.002431577,0.254210302,83.33170435,0.028571429,4,3
2316,2013,0.000827838,0.370694344,0.000392679,0.038089346,0.001825712,0.29221312,0.037121436,0.027812175,0.020508478,0.02917201,0.002650703,0.178139058,0.003929519,0.000230098,0.003266489,0.002689443,0.255450797,0.763879572,0.006691056,0.19073428,0.114223747,69.25607427,0.1,0,6
2318,1987,0,0.002670905,0.314254946,0.000818241,0,0.024103381,0.01062738,1.334418483,0.548415049,0,0.002933195,0.001497044,0.001515058,0.138584821,0.001854059,0.001340216,0.709115473,0.732480825,0.200379383,0.403650856,0.776115366,73.56773692,0.471428571,4,7
2321,2005,0.000862134,0.002373196,0.37902848,0.030433051,0,0,1.193309473,0.03013079,0.376791085,0.000321693,0.003018168,0.028136463,0.000287049,0.000660458,0.219225245,0.135459591,0.384147598,0.869457391,0.007851144,0.116805882,0.434379555,85.85350139,0.214285714,4,7
2330,1981,0.301982905,0.002160789,0.094821136,0,0,0.002296551,0.289299952,0.001329213,0.016768864,0.002068085,0,0.028220422,0.001909568,0,0.423330456,0.001723097,0.673878939,0.708380558,0.482311113,0.002329743,0.423582656,37.46173542,0.557142857,4,5
2331,1981,0,0.001957757,0.041416517,0,0.025227875,0.004241399,0.015067527,1.539740617,3.949630873,0.04942594,0.140331001,0.001600741,0.002394338,0.155611815,0,0,0.626789505,0.745474013,0.231877551,0,0.531779314,67.39552002,0.557142857,4,3
2335,1990,0,0.001014665,0.002276008,0.094834769,0.00029632,0.002675381,0.804727553,0.016155324,0.017592321,0.887791939,0.005103749,4.33E-05,7.79E-05,0.000237006,0.593477791,0.061015405,0.815656697,0.748544791,0.241310311,0,0.782197678,46.7643918,0.428571429,1,5
2338,1981,0.000221475,0.317799033,0.422463111,0.001608242,0.001868105,0.003302762,0.010764583,0.013055305,0.034221802,0.057103912,0.004363126,0.135902722,0.088175015,0.002656183,0.001735191,0.002856276,0.550874849,0.627695209,0.569386945,0.001948224,0.234171768,27.42836368,0.557142857,1,7
2341,2010,0.00316556,0.003411938,0.004624491,0.073503739,0.000369614,0.001499569,0.005565859,0.008829246,4.084785828,0.023452478,0.289845173,0.002346693,0,0.070088823,0,0.000592842,0.749501217,0.76207195,0.014056726,0.001227719,0.461624827,62.26409626,0.142857143,2,3
2342,1971,0,0.000401507,0.000857,0.000270196,0.291476625,0.00219366,0,0.001430574,4.257515642,2.168649429,0.002184904,0.000449532,0.020893475,0.000226875,0,0.003068714,0.459595997,0.541657788,0.243996172,0,0.3285064,26.21466482,0.7,1,3
2346,1981,0.001761574,0.00020845,0.140581174,0.002498557,0,0.251629429,0,0.0216233,0.012571809,0.008556316,0.001259592,0.043896912,0.001633259,0.000127309,0.548834008,0.000726291,0.27590032,0.551789015,0.912194722,0.00554265,0.170837617,20.33714749,0.557142857,1,5
2351,2017,0,0.001364661,0.000955916,0,0.000189151,0.003831195,0,0.023868937,8.001716948,0.005874823,0.002921876,0.072549369,0.001488176,0.00243103,0.003342897,0.000551819,0.740220891,0.807516579,0.004217829,0.000912982,0.664120486,79.54257733,0.042857143,2,3
2352,1996,0.001022014,0.119918211,0.085105584,0.000864044,0.000589636,0.014368486,0.001004374,0.047719079,0.005060968,0.012028729,0.301105112,0,0.002008364,0,0.457335896,0.002840624,0.401427245,0.83462679,0.00287829,0.16296245,0.728741902,92.36025902,0.342857143,4,5
2353,1979,0.000638849,8.18E-05,0.242549579,0.282255785,0.001396734,0.002534012,0.389941698,0.024067607,0.012231004,0.023966615,0.000359678,0.053072197,0.003499006,0.000203034,0.323010493,0,0.33585956,0.627917226,0.010572104,0.003126482,0.833696604,72.67498997,0.585714286,0,5
2354,1989,0.000504723,0.00146818,0.341043081,0.154759537,0.001099956,0.061618336,0.025946638,0.01476173,0.02042583,0.00674542,0.003111992,0,1.10E-05,0.001975305,0.003462567,4.76E-06,0.606597993,0.613383064,0.525998837,0,0.771669526,54.83537429,0.442857143,3,7
2357,2007,0.012558212,0.059260661,0.054806743,0.019954918,0.001408594,0.001620697,0.010402867,2.96147744,0.010915694,0.474395845,0.186166986,0.016966425,0,0.001687133,0.295399061,0.000738484,0.639334055,0.724671031,0.072537567,0.092556715,0.624487136,62.86309804,0.185714286,5,5
2358,1958,0.001957605,0.004670435,0.172939232,0.0018022,0.002686013,0.000624836,0.504549251,0.020055065,0.000939735,0.024791302,0.003016065,0.097109616,0.000129983,0.004218942,0.412126864,0.137884836,0.184243877,0.503282709,0.975912706,0.001231456,0.050108091,9.046810992,0.885714286,3,5
2364,1995,0,0.34610897,0.067017444,0,0,0.000134549,0.036045634,0.027474427,1.098876035,1.5380711,0.002212868,0.149115609,0.073789453,0,0.002330518,0.000814213,0.360409163,0.679177192,0.031623511,0.456141611,0.057929659,45.88039639,0.357142857,6,6
2366,1984,0.000309421,0.003143702,0.627612388,0.001495179,0.002048561,0.001369343,0.594507803,2.341173449,0.013760541,0.024809799,0,0.002303141,0.003121964,0.055743649,0.002231,0.00216711,0.421930907,0.494967583,0.928926347,0.003963869,0.058091175,8.311365819,0.514285714,1,7
2367,2004,0,0.003295419,0.002122564,0.353181949,0.054040064,0.102489342,0,2.063686439,0,0.006886491,0.002007653,0.184339937,0,0.017461294,0,0,0.73544335,0.653062862,0.489781073,0,0.612194021,38.76006808,0.228571429,0,2
2368,1992,0.023357985,0,0.110947735,0,0.02631862,0.002085506,0.000339483,0,0,0.71820606,0.001313602,0.074450404,0.000939119,0,0.281572249,0,0.589020812,0.710878075,0.620330249,0,0.49162396,50.36330649,0.4,1,5
2371,2012,0.001298038,0,0,0.001703748,0.0031107,0.001996129,0,0.027615185,5.054269521,0.019680605,0.000406574,0.368904363,0.048386463,0,0,0.018277225,0.619410659,0.7334074,0.046870424,0.3029183,0.334906619,70.62652141,0.114285714,3,3
2375,2019,0.049395067,0.0006742,0.537554991,0,0.09369369,0.000802707,0.615599484,1.008616218,0.021446016,0.025993553,0,0.053688786,0.001131585,0.061468943,0.00246494,0.011490604,0.751067551,0.764460808,0.094891877,0,0.315209236,76.29618105,0.014285714,4,7
2376,2003,0.001477359,0.000805944,0.001362388,0.685289155,0.000622858,0.003014572,0,0.007549532,0,0.222640492,0.057140623,0.000170772,0.001071175,0.00155496,0.185068549,0.012084983,0.613665114,0.698600151,0.096744109,0,0.520241429,53.42328491,0.242857143,1,2
2384,1995,0,0.132236501,0.000242027,0.030576051,4.36E-05,0,0.204138327,0.865139915,0.450036073,3.534563879,0.131094668,0.018219298,0.102735146,0.035689739,0.000565576,0,0.800208487,0.678031353,0.047976308,0.001050983,0.285061598,63.44520979,0.357142857,5,1
2385,1969,0.157196039,0.001321058,0,0.234029668,0.000240704,0,3.645975229,0.023284896,0.00476371,0.002046796,0.00040064,0,0,0.170939102,0,0,0.64767683,0.738387919,0.364156328,0.000554532,0.579483764,81.12700541,0.728571429,5,4
2388,1984,0,0.040693828,0.000108269,0.033587805,0,0.000141548,0,2.321639919,0.169874987,3.722150181,0,0.171635419,0.000865417,0,0.102351483,0,0.705729019,0.566637402,0.541998774,0,0.272858346,30.43176494,0.514285714,4,1
2389,2005,0.00049168,0.002201974,0.002474797,0.001632052,4.95E-05,0.001712773,3.354505823,0.917943674,0.009677426,1.107059986,0.000575842,0.326298217,0.001132868,0.07893722,0.001767913,0.002142324,0.310682555,0.480968756,0.957291989,0,0.125450398,7.54734524,0.214285714,3,4
2394,2018,0,0,0.059252234,0.167596074,0.009919909,0,2.93465321,1.546839551,0.015071077,0.009966407,0,0.00033894,0.000285869,0.050625398,0.052534336,0.016298596,0.657475038,0.802833069,0.082355918,0.002301456,0.587566312,84.40801204,0.028571429,5,4
2398,2009,0.643827354,0.905734466,0.433162417,0.38076458,0.905737704,0.957330589,9.133200801,9.091072709,9.269963491,9.180242567,0.231599605,0.987169402,0.4646053,0.501852996,0.948085575,0.650509299,0.9115262,0.946743687,0.956242773,0.934478003,0.972076819,94.19330122,0.805730682,2,4
2400,1979,0.001696167,0.33531053,0.199114077,0,0.19072561,7.29E-05,0.378378297,1.390696565,0.009430826,0.527634001,0.002562953,0.000523189,0.051111553,0,0.001373924,0.000424013,0.543764494,0.582468414,0.083575932,0.001613336,0.900154305,61.14141964,0.585714286,5,6
2402,1991,0,2.49E-05,0.606327955,0.001396144,0.000253019,0.005065613,1.843517593,0.01846942,0.013349254,0.397182639,0.002213093,0,0.000539254,0.071946332,0.0010198,0.053893474,0.569861034,0.634685035,0.755444745,0.000832078,0.448747008,22.23075769,0.414285714,1,7
2404,1971,0.923292246,0.986679985,0.943901298,0.955765464,0.951508413,0.922524733,9.659771458,9.270128308,9.840564933,9.167467372,0.9857607,0.911846752,0.975515695,0.927393449,0.942863628,0.983339413,0.986960644,0.907724126,0.953520511,0.972995588,0.903391751,93.97477206,0.826954148,4,0
2407,1980,0,0.216787303,0,0.000294311,0.000298867,0,0.015026641,0.003218426,0.007666987,0.020192771,0,0.002929404,0.011917277,0,0.743310535,0,0.335300757,0.748157129,0.000320544,0.000777445,0.628710927,90.5102309,0.571428571,6,5
2408,1980,0.002242841,0.242098119,0.004011441,0.124544183,0.024347524,0.002750474,0.01496169,1.002501843,3.39768606,0.043233398,0.000410947,0.001786947,0.063765249,0.001157261,0.05560246,0.000368451,0.795869625,0.660464489,0.061861397,0.010708488,0.686159075,61.69589831,0.571428571,5,3
2416,1996,0,0.001158335,0.050079388,0.001088665,0.115057734,0.002219617,0.632357092,0.996586788,0.017826924,0.812852008,0.002508505,0.00224044,0,0.000812177,0.360019282,0.103533039,0.473675101,0.75585193,0.006836416,0.15328973,0.613478886,82.08891693,0.342857143,0,5
2421,1996,0.00087595,0.650680183,0.212225897,0.001855543,0.000600708,0,0.002519081,0,0.007366082,0.54643179,0.001560109,0,0.076842987,0.001322759,0,0.001438502,0.599693652,0.692227902,0,0.000693638,0.557336958,82.66357891,0.342857143,0,6
2429,1967,0.001689148,0.00167785,0.086039396,0.002794131,0.001616332,0.005476052,0.008702608,2.441104322,0.004571889,3.322640606,0.002639446,0.23657333,0.003774576,0.002294575,0.000986857,0.003073605,0.513983636,0.483362766,0.6629602,0.001298893,0.582278876,16.01907958,0.757142857,0,1
2441,1971,0.000901131,0.003962609,0.484755316,0.002226472,0.273119189,0.085896291,1.199914306,0.015855238,0.011521831,0.014724471,0.003086094,0.002253161,0,0.002799423,0.00248005,0.00281478,0.543214293,0.637101172,0.647393685,0.001655545,0.782941477,41.81728925,0.7,1,7
2446,2013,0.001222557,0.644401309,0.055374875,0.001030478,0.001144465,0.001252482,0.019990672,0.022349822,0.025526186,1.02798123,0.002699868,0.001803423,0.001657342,0.001192253,0.147554554,0.028450586,0.535031617,0.689414772,0.405075846,0.000206395,0.231068957,40.05765283,0.1,6,6
2447,2002,0.001885988,0.049702361,0.087707971,0.00038701,0.000158764,0.002433726,0,0,0.476488264,3.468954245,0,0.074618292,0.032717729,0.219007054,0.103141526,0.000296707,0.505854953,0.76447751,0.123403441,0.053011984,0.574051224,98.093331,0.257142857,1,1
2453,2009,0.00158233,0.414286092,0.121017067,0.000800489,0.000381807,0.004889727,0.042532992,0.040849111,0,0.016295814,0.003118674,0.004324892,0.040178896,0,0.132138608,0.156933672,0.31980756,0.777792266,0.728042477,0.002537875,0.504365276,63.44313951,0.157142857,0,6
2456,1985,0,0.354252808,0.002569463,0.000507012,0.002959393,0.134160807,0.00423602,0.029754277,0.01873396,0.740436627,0.229976404,0.054461295,0.055375944,0.002814231,0.040221905,0.003566221,0.643998637,0.578185179,0.561066888,0,0.585839956,34.52453539,0.5,1,6
2460,1975,0.002143732,0.003719324,0.000806789,0.083121063,7.20E-06,0.041027177,0.584570547,0.016321978,0.021769632,1.756415062,0.000771451,0.183238764,0.003307657,0.00050076,0.396060592,0.00288828,0.128958771,0.632377415,0.814470471,0.318826953,0.244335033,47.86894116,0.642857143,4,5
2461,2006,0.120428239,0,0,0.003139672,0.001097039,0.003429886,0.004818097,3.071286835,0.014107697,0.005061935,0.029065145,0.000620959,0,0.055801362,0.054133572,0.358365809,0.737110924,0.752466429,0.095609437,0.00117943,0.341483862,50.61021071,0.2,4,0
